Label Number;Box Number;Company Name;Company Address;Product Description;GTIN14;Batch;Amount;Expiration Date;Net weight
638;7;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Conserva de Tomate 400g;15901234567891;L114830;25;29/04/2026;10.46
639;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Café Torrado 250g;15901234567899;L201283;49;23/02/2026;12.63
639;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Azeitonas Verdes 300g;15901234567897;L942056;19;05/12/2025;6.98
639;3;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Atum em Conserva 120g;15901234567903;L584191;35;26/03/2026;4.97
639;4;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Azeitonas Verdes 300g;15901234567897;L584317;19;13/11/2025;6.75
639;5;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Azeite Extra Virgem 500ml;15901234567890;L302676;7;31/05/2026;3.82
639;6;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Snacks Salgados 200g;15901234567904;L544837;35;17/02/2026;7.44
639;7;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Azeite Extra Virgem 500ml;15901234567890;L404967;33;21/05/2026;16.95
639;8;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Azeitonas Verdes 300g;15901234567897;L458412;24;23/03/2026;8.9
639;9;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Conserva de Tomate 400g;15901234567891;L491373;34;05/01/2026;13.94
640;1;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Azeitonas Verdes 300g;15901234567897;L768481;40;01/06/2026;14.48
640;2;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Conserva de Tomate 400g;15901234567891;L831800;8;25/04/2026;3.31
640;3;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Sumo Laranja 1L;15901234567901;L785196;49;30/07/2025;51.56
640;4;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Vinho Tinto 750ml;15901234567893;L361195;14;14/10/2025;17.29
640;5;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Snacks Salgados 200g;15901234567904;L212826;11;21/05/2026;2.44
640;6;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Massa Fusilli 500g;15901234567898;L973895;42;07/01/2026;21.22
640;7;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Sumo Laranja 1L;15901234567901;L918799;2;21/03/2026;2.56
640;8;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Conserva de Tomate 400g;15901234567891;L176965;21;18/02/2026;8.88
640;9;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Café Torrado 250g;15901234567899;L504946;41;02/11/2025;10.65
641;1;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Arroz Carolino 1kg;15901234567892;L881873;43;06/06/2026;43.33
641;2;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Bacalhau Seco 500g;15901234567896;L613045;27;27/04/2026;13.81
641;3;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Vinho Tinto 750ml;15901234567893;L300939;32;25/07/2025;38.53
641;4;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Vinho Tinto 750ml;15901234567893;L203626;40;18/05/2026;48.3
641;5;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Arroz Carolino 1kg;15901234567892;L921493;19;12/11/2025;19.21
641;6;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Sumo Laranja 1L;15901234567901;L632859;21;26/05/2026;22.23
641;7;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Água Mineral 500ml;15901234567902;L312200;15;08/09/2025;7.88
641;8;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Massa Fusilli 500g;15901234567898;L139056;15;07/06/2026;7.87
642;1;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Sumo Laranja 1L;15901234567901;L629395;24;06/04/2026;25.43
642;2;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Café Torrado 250g;15901234567899;L411834;29;30/04/2026;7.55
644;1;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Arroz Carolino 1kg;15901234567892;L541033;15;21/09/2025;15.31
644;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Água Mineral 500ml;15901234567902;L225526;39;07/04/2026;19.89
644;3;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Água Mineral 500ml;15901234567902;L702376;47;31/01/2026;23.99
645;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Conserva de Tomate 400g;15901234567891;L410976;47;21/12/2025;18.9
645;2;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Água Mineral 500ml;15901234567902;L313706;40;21/11/2025;20.33
647;1;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Bacalhau Seco 500g;15901234567896;L835694;8;28/11/2025;4.12
647;2;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Água Mineral 500ml;15901234567902;L947833;26;12/11/2025;13.43
647;3;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Atum em Conserva 120g;15901234567903;L836704;31;29/03/2026;4.16
647;4;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Sumo Laranja 1L;15901234567901;L138103;32;09/08/2025;33.97
647;5;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Atum em Conserva 120g;15901234567903;L147281;19;01/11/2025;2.77
647;6;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Snacks Salgados 200g;15901234567904;L616516;42;04/03/2026;8.66
648;1;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Azeitonas Verdes 300g;15901234567897;L261118;37;30/07/2025;13.06
648;2;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Azeitonas Verdes 300g;15901234567897;L123908;35;26/11/2025;12.51
648;3;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Vinho Tinto 750ml;15901234567893;L164106;7;16/08/2025;8.51
648;4;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Chocolate Negro 100g;15901234567900;L292577;47;02/08/2025;4.99
649;1;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Chocolate Negro 100g;15901234567900;L200886;20;12/01/2026;2.18
649;2;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Azeite Extra Virgem 500ml;15901234567890;L195991;7;01/09/2025;3.86
649;3;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Café Torrado 250g;15901234567899;L787490;47;23/02/2026;11.88
649;4;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Massa Fusilli 500g;15901234567898;L688931;39;03/05/2026;19.69
649;5;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Arroz Carolino 1kg;15901234567892;L106903;2;12/12/2025;2.18
650;1;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Arroz Carolino 1kg;15901234567892;L173637;15;20/03/2026;15.48
650;2;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Bacalhau Seco 500g;15901234567896;L713871;29;19/10/2025;14.74
650;3;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Snacks Salgados 200g;15901234567904;L295859;30;11/06/2026;6.5
650;4;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Água Mineral 500ml;15901234567902;L435247;26;04/04/2026;13.24
650;5;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Mel Natural 250g;15901234567895;L932187;22;29/01/2026;6.76
650;6;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Água Mineral 500ml;15901234567902;L732131;22;14/03/2026;11.36
650;7;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Água Mineral 500ml;15901234567902;L227341;20;29/08/2025;10.4
650;8;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Queijo Curado 200g;15901234567894;L971351;34;08/09/2025;7.27
651;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Massa Fusilli 500g;15901234567898;L340087;18;08/09/2025;9.17
651;2;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Atum em Conserva 120g;15901234567903;L649987;20;13/06/2026;3.05
651;3;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Água Mineral 500ml;15901234567902;L987969;25;01/11/2025;12.81
651;4;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Café Torrado 250g;15901234567899;L103305;45;09/04/2026;11.37
651;5;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Arroz Carolino 1kg;15901234567892;L838652;46;06/02/2026;46.31
651;6;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Arroz Carolino 1kg;15901234567892;L824733;29;24/02/2026;29.35
651;7;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Azeitonas Verdes 300g;15901234567897;L269704;40;09/06/2026;14.36
651;8;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Chocolate Negro 100g;15901234567900;L890764;32;23/03/2026;3.57
652;1;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Snacks Salgados 200g;15901234567904;L693462;24;25/02/2026;5.03
653;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Azeitonas Verdes 300g;15901234567897;L262743;40;26/04/2026;14.25
653;2;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Massa Fusilli 500g;15901234567898;L276567;33;21/11/2025;16.77
653;3;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Bacalhau Seco 500g;15901234567896;L477336;46;09/03/2026;23.35
654;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Chocolate Negro 100g;15901234567900;L177105;29;13/07/2025;3.33
654;2;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Arroz Carolino 1kg;15901234567892;L707412;20;12/09/2025;20.12
654;3;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Água Mineral 500ml;15901234567902;L482156;36;03/05/2026;18.46
654;4;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Vinho Tinto 750ml;15901234567893;L146495;46;22/11/2025;55.44
654;5;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Atum em Conserva 120g;15901234567903;L397573;10;10/08/2025;1.6
654;6;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Snacks Salgados 200g;15901234567904;L691178;44;01/08/2025;9.13
656;1;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Atum em Conserva 120g;15901234567903;L471594;36;10/09/2025;5.06
656;2;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Café Torrado 250g;15901234567899;L549656;6;02/08/2025;1.92
656;3;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Café Torrado 250g;15901234567899;L121373;11;31/08/2025;3.18
656;4;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Atum em Conserva 120g;15901234567903;L776352;27;20/03/2026;3.92
656;5;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Queijo Curado 200g;15901234567894;L667749;20;04/11/2025;4.29
656;6;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Atum em Conserva 120g;15901234567903;L789142;39;28/07/2025;5.45
657;1;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Conserva de Tomate 400g;15901234567891;L366067;32;11/05/2026;13.05
657;2;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Snacks Salgados 200g;15901234567904;L550262;25;27/12/2025;5.27
657;3;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Snacks Salgados 200g;15901234567904;L390558;36;14/11/2025;7.43
657;4;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Café Torrado 250g;15901234567899;L375972;40;20/07/2025;10.38
657;5;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Azeitonas Verdes 300g;15901234567897;L826769;32;23/03/2026;11.58
657;6;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Conserva de Tomate 400g;15901234567891;L745700;12;23/04/2026;5.06
657;7;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Mel Natural 250g;15901234567895;L346392;12;11/11/2025;3.71
657;8;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Mel Natural 250g;15901234567895;L970059;24;21/10/2025;7.66
657;9;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Massa Fusilli 500g;15901234567898;L706242;4;18/07/2025;2.17
658;1;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Bacalhau Seco 500g;15901234567896;L545726;34;31/03/2026;17.48
658;2;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Snacks Salgados 200g;15901234567904;L468423;2;06/06/2026;0.84
658;3;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Bacalhau Seco 500g;15901234567896;L328476;24;31/10/2025;12.24
658;4;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Mel Natural 250g;15901234567895;L721038;50;07/10/2025;15.15
658;5;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Bacalhau Seco 500g;15901234567896;L230520;46;18/08/2025;23.34
658;6;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Mel Natural 250g;15901234567895;L686851;49;08/05/2026;14.81
658;7;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Queijo Curado 200g;15901234567894;L549667;42;01/12/2025;8.66
659;1;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Vinho Tinto 750ml;15901234567893;L868467;4;16/10/2025;4.99
659;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Vinho Tinto 750ml;15901234567893;L730183;29;01/11/2025;35.0
659;3;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Sumo Laranja 1L;15901234567901;L337860;1;29/04/2026;1.16
659;4;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Bacalhau Seco 500g;15901234567896;L938970;18;08/05/2026;9.1
659;5;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Snacks Salgados 200g;15901234567904;L366406;47;04/05/2026;9.76
660;1;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Snacks Salgados 200g;15901234567904;L866535;3;09/06/2026;0.8
660;2;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Azeite Extra Virgem 500ml;15901234567890;L516181;27;01/08/2025;13.69
660;3;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Azeite Extra Virgem 500ml;15901234567890;L568789;42;13/12/2025;21.49
660;4;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Vinho Tinto 750ml;15901234567893;L699370;48;14/03/2026;57.74
660;5;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Sumo Laranja 1L;15901234567901;L441663;16;16/09/2025;17.16
660;6;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Mel Natural 250g;15901234567895;L815988;5;28/04/2026;1.91
660;7;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Água Mineral 500ml;15901234567902;L964983;47;25/04/2026;23.65
662;1;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Vinho Tinto 750ml;15901234567893;L908128;5;17/05/2026;6.12
662;2;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Snacks Salgados 200g;15901234567904;L529798;32;21/04/2026;6.55
662;3;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Sumo Laranja 1L;15901234567901;L159024;16;22/05/2026;17.13
662;4;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Água Mineral 500ml;15901234567902;L674649;37;20/12/2025;18.98
662;5;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Conserva de Tomate 400g;15901234567891;L804335;44;04/12/2025;17.81
662;6;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Snacks Salgados 200g;15901234567904;L948666;2;11/04/2026;0.77
662;7;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Café Torrado 250g;15901234567899;L825534;8;12/01/2026;2.4
662;8;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Conserva de Tomate 400g;15901234567891;L890370;6;01/11/2025;2.88
663;1;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Bacalhau Seco 500g;15901234567896;L172844;4;03/08/2025;2.47
663;2;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Mel Natural 250g;15901234567895;L276989;16;30/05/2026;5.09
663;3;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Atum em Conserva 120g;15901234567903;L803896;1;08/01/2026;0.61
663;4;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Café Torrado 250g;15901234567899;L469610;30;04/06/2026;7.67
663;5;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Sumo Laranja 1L;15901234567901;L140082;42;12/05/2026;44.32
664;1;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Massa Fusilli 500g;15901234567898;L905508;38;04/03/2026;19.33
664;2;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Atum em Conserva 120g;15901234567903;L212801;38;07/01/2026;5.36
664;3;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Sumo Laranja 1L;15901234567901;L205471;25;24/11/2025;26.69
664;4;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Azeite Extra Virgem 500ml;15901234567890;L598715;30;13/06/2026;15.33
664;5;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Atum em Conserva 120g;15901234567903;L264002;26;18/10/2025;3.48
664;6;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Arroz Carolino 1kg;15901234567892;L291779;31;17/11/2025;31.32
664;7;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Chocolate Negro 100g;15901234567900;L501126;1;02/09/2025;0.23
664;8;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Massa Fusilli 500g;15901234567898;L773368;23;28/05/2026;11.77
665;1;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Conserva de Tomate 400g;15901234567891;L927770;17;21/11/2025;7.09
665;2;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Queijo Curado 200g;15901234567894;L381821;7;10/03/2026;1.74
665;3;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Chocolate Negro 100g;15901234567900;L571302;13;20/12/2025;1.75
665;4;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Bacalhau Seco 500g;15901234567896;L174534;19;25/05/2026;9.77
665;5;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Água Mineral 500ml;15901234567902;L126495;10;07/11/2025;5.24
665;6;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Queijo Curado 200g;15901234567894;L711419;23;13/11/2025;4.98
665;7;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Chocolate Negro 100g;15901234567900;L634172;37;04/01/2026;3.94
665;8;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Vinho Tinto 750ml;15901234567893;L186080;31;22/04/2026;37.43
667;1;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Atum em Conserva 120g;15901234567903;L976052;4;20/12/2025;0.85
667;2;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Queijo Curado 200g;15901234567894;L532014;25;14/10/2025;5.33
668;1;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Sumo Laranja 1L;15901234567901;L405585;10;20/01/2026;10.87
668;2;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Água Mineral 500ml;15901234567902;L941141;11;31/05/2026;5.69
668;3;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Café Torrado 250g;15901234567899;L749389;20;28/07/2025;5.11
668;4;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Chocolate Negro 100g;15901234567900;L526527;20;01/11/2025;2.21
668;5;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Bacalhau Seco 500g;15901234567896;L645816;13;05/09/2025;6.99
668;6;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Azeite Extra Virgem 500ml;15901234567890;L559059;18;17/01/2026;9.47
668;7;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Conserva de Tomate 400g;15901234567891;L563840;50;10/05/2026;20.38
669;1;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Bacalhau Seco 500g;15901234567896;L482100;45;23/03/2026;22.74
669;2;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Vinho Tinto 750ml;15901234567893;L592443;41;16/02/2026;49.41
669;3;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Azeite Extra Virgem 500ml;15901234567890;L613849;32;26/02/2026;16.15
669;4;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Água Mineral 500ml;15901234567902;L160294;29;14/09/2025;14.83
669;5;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Sumo Laranja 1L;15901234567901;L573278;25;07/02/2026;26.36
669;6;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Azeite Extra Virgem 500ml;15901234567890;L155085;42;14/02/2026;21.12
669;7;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Snacks Salgados 200g;15901234567904;L588369;25;11/08/2025;5.35
670;1;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Conserva de Tomate 400g;15901234567891;L254672;13;26/11/2025;5.57
670;2;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Arroz Carolino 1kg;15901234567892;L339392;48;15/08/2025;48.17
670;3;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Mel Natural 250g;15901234567895;L475200;34;31/12/2025;10.4
670;4;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Queijo Curado 200g;15901234567894;L263388;30;12/09/2025;6.32
670;5;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Azeite Extra Virgem 500ml;15901234567890;L651259;23;07/08/2025;11.94
670;6;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Conserva de Tomate 400g;15901234567891;L912664;34;30/01/2026;13.7
670;7;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Chocolate Negro 100g;15901234567900;L322128;7;19/10/2025;0.83
670;8;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Queijo Curado 200g;15901234567894;L388161;45;28/08/2025;9.19
671;1;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Conserva de Tomate 400g;15901234567891;L857552;26;10/02/2026;10.85
671;2;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Café Torrado 250g;15901234567899;L352872;11;06/11/2025;3.1
672;1;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Água Mineral 500ml;15901234567902;L712732;49;29/07/2025;24.83
672;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Chocolate Negro 100g;15901234567900;L207265;23;18/04/2026;2.58
672;3;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Café Torrado 250g;15901234567899;L760191;18;05/05/2026;4.79
672;4;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Chocolate Negro 100g;15901234567900;L828316;29;29/04/2026;3.34
673;1;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Conserva de Tomate 400g;15901234567891;L912361;30;17/01/2026;12.34
673;2;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Queijo Curado 200g;15901234567894;L183271;49;10/04/2026;10.02
673;3;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Queijo Curado 200g;15901234567894;L305495;17;06/02/2026;3.82
673;4;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Água Mineral 500ml;15901234567902;L685811;11;17/02/2026;5.77
673;5;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Vinho Tinto 750ml;15901234567893;L409367;43;06/12/2025;51.9
674;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Chocolate Negro 100g;15901234567900;L330201;50;12/12/2025;5.31
674;2;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Chocolate Negro 100g;15901234567900;L733546;37;26/09/2025;3.89
674;3;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Azeite Extra Virgem 500ml;15901234567890;L269991;48;28/12/2025;24.33
